% MTEX ODF
% crystal symmetry: "m-3m"
% specimen symmetry: "1"
% phi1    Phi     phi2    value
310.90909 37.50000 14.09091 0.61744
310.90909 37.50000 19.09091 0.68347
310.90909 37.50000 24.09091 0.76883
310.90909 37.50000 29.09091 0.86928
310.90909 37.50000 34.09091 0.97584
310.90909 37.50000 39.09091 1.07639
310.90909 37.50000 44.09091 1.15843
310.90909 37.50000 49.09091 1.21116
310.90909 37.50000 54.09091 1.22636
310.90909 37.50000 59.09091 1.20089
310.90909 37.50000 64.09091 1.13942
310.90909 37.50000 69.09091 1.05295
310.90909 37.50000 74.09091 0.95396
310.90909 37.50000 79.09091 0.85346
310.90909 37.50000 84.09091 0.76030
310.90909 37.50000 89.09091 0.68126
319.09091 37.50000 355.90909 0.60690
319.09091 37.50000 0.90909 0.57048
319.09091 37.50000 5.90909 0.59659
319.09091 37.50000 10.90909 0.65668
319.09091 37.50000 15.90909 0.73764
319.09091 37.50000 20.90909 0.83558
319.09091 37.50000 25.90909 0.93953
319.09091 37.50000 30.90909 1.03281
319.09091 37.50000 35.90909 1.09905
319.09091 37.50000 40.90909 1.12988
319.09091 37.50000 45.90909 1.12644
319.09091 37.50000 50.90909 1.09440
319.09091 37.50000 55.90909 1.03973
319.09091 37.50000 60.90909 0.96846
319.09091 37.50000 65.90909 0.88749
319.09091 37.50000 70.90909 0.80439
319.09091 37.50000 75.90909 0.72635
319.09091 37.50000 80.90909 0.65941
327.27273 37.50000 352.72727 0.56414
327.27273 37.50000 357.72727 0.58274
327.27273 37.50000 2.72727 0.64272
327.27273 37.50000 7.72727 0.73006
327.27273 37.50000 12.72727 0.84334
327.27273 37.50000 17.72727 0.96905
327.27273 37.50000 22.72727 1.07898
327.27273 37.50000 27.72727 1.14142
327.27273 37.50000 32.72727 1.14369
327.27273 37.50000 37.72727 1.10043
327.27273 37.50000 42.72727 1.03614
327.27273 37.50000 47.72727 0.96617
327.27273 37.50000 52.72727 0.89500
327.27273 37.50000 57.72727 0.82364
327.27273 37.50000 62.72727 0.75412
327.27273 37.50000 67.72727 0.68985
327.27273 37.50000 72.72727 0.63486
335.45455 37.50000 339.54545 0.57655
335.45455 37.50000 344.54545 0.55641
335.45455 37.50000 349.54545 0.57269
335.45455 37.50000 354.54545 0.63580
335.45455 37.50000 359.54545 0.73791
335.45455 37.50000 4.54545 0.88613
335.45455 37.50000 9.54545 1.06962
335.45455 37.50000 14.54545 1.24286
335.45455 37.50000 19.54545 1.33639
335.45455 37.50000 24.54545 1.31118
335.45455 37.50000 29.54545 1.19713
335.45455 37.50000 34.54545 1.05900
335.45455 37.50000 39.54545 0.93935
335.45455 37.50000 44.54545 0.84586
335.45455 37.50000 49.54545 0.77123
335.45455 37.50000 54.54545 0.70854
335.45455 37.50000 59.54545 0.65480
335.45455 37.50000 64.54545 0.60999
343.63636 37.50000 331.36364 0.56113
343.63636 37.50000 336.36364 0.54711
343.63636 37.50000 341.36364 0.56225
343.63636 37.50000 346.36364 0.62597
343.63636 37.50000 351.36364 0.74055
343.63636 37.50000 356.36364 0.92823
343.63636 37.50000 1.36364 1.19421
343.63636 37.50000 6.36364 1.48480
343.63636 37.50000 11.36364 1.67493
343.63636 37.50000 16.36364 1.65750
343.63636 37.50000 21.36364 1.45601
343.63636 37.50000 26.36364 1.19657
343.63636 37.50000 31.36364 0.98132
343.63636 37.50000 36.36364 0.83459
343.63636 37.50000 41.36364 0.73874
343.63636 37.50000 46.36364 0.67302
343.63636 37.50000 51.36364 0.62461
343.63636 37.50000 56.36364 0.58728
351.81818 37.50000 323.18182 0.54696
351.81818 37.50000 328.18182 0.53681
351.81818 37.50000 333.18182 0.54935
351.81818 37.50000 338.18182 0.60640
351.81818 37.50000 343.18182 0.71808
351.81818 37.50000 348.18182 0.92003
351.81818 37.50000 353.18182 1.24278
351.81818 37.50000 358.18182 1.65209
351.81818 37.50000 3.18182 1.98995
351.81818 37.50000 8.18182 2.05704
351.81818 37.50000 13.18182 1.81505
351.81818 37.50000 18.18182 1.43059
351.81818 37.50000 23.18182 1.09100
351.81818 37.50000 28.18182 0.86437
351.81818 37.50000 33.18182 0.72994
351.81818 37.50000 38.18182 0.65075
351.81818 37.50000 43.18182 0.60161
351.81818 37.50000 48.18182 0.56872
0.00000 37.50000 315.00000 0.53773
0.00000 37.50000 320.00000 0.53372
0.00000 37.50000 325.00000 0.53882
0.00000 37.50000 330.00000 0.57901
0.00000 37.50000 335.00000 0.66965
0.00000 37.50000 340.00000 0.84459
0.00000 37.50000 345.00000 1.14909
0.00000 37.50000 350.00000 1.58488
0.00000 37.50000 355.00000 2.02181
0.00000 37.50000 0.00000 2.21971
0.00000 37.50000 5.00000 2.04691
0.00000 37.50000 10.00000 1.63139
0.00000 37.50000 15.00000 1.21046
0.00000 37.50000 20.00000 0.91295
0.00000 37.50000 25.00000 0.73738
0.00000 37.50000 30.00000 0.64009
0.00000 37.50000 35.00000 0.58603
0.00000 37.50000 40.00000 0.55458
8.18182 37.50000 306.81818 0.54277
8.18182 37.50000 311.81818 0.53599
8.18182 37.50000 316.81818 0.53587
8.18182 37.50000 321.81818 0.55170
8.18182 37.50000 326.81818 0.61304
8.18182 37.50000 331.81818 0.73550
8.18182 37.50000 336.81818 0.95876
8.18182 37.50000 341.81818 1.30503
8.18182 37.50000 346.81818 1.70589
8.18182 37.50000 351.81818 1.97183
8.18182 37.50000 356.81818 1.93265
8.18182 37.50000 1.81818 1.62257
8.18182 37.50000 6.81818 1.23726
8.18182 37.50000 11.81818 0.93226
8.18182 37.50000 16.81818 0.74094
8.18182 37.50000 21.81818 0.63333
8.18182 37.50000 26.81818 0.57701
8.18182 37.50000 31.81818 0.55518
16.36364 37.50000 298.63636 0.54180
16.36364 37.50000 303.63636 0.53450
16.36364 37.50000 308.63636 0.53173
16.36364 37.50000 313.63636 0.53626
16.36364 37.50000 318.63636 0.56641
16.36364 37.50000 323.63636 0.63802
16.36364 37.50000 328.63636 0.77057
16.36364 37.50000 333.63636 0.98448
16.36364 37.50000 338.63636 1.25612
16.36364 37.50000 343.63636 1.48172
16.36364 37.50000 348.63636 1.53154
16.36364 37.50000 353.63636 1.37731
16.36364 37.50000 358.63636 1.12141
16.36364 37.50000 3.63636 0.88516
16.36364 37.50000 8.63636 0.72011
16.36364 37.50000 13.63636 0.62063
16.36364 37.50000 18.63636 0.57433
16.36364 37.50000 23.63636 0.55308
24.54545 37.50000 290.45455 0.53516
24.54545 37.50000 295.45455 0.52947
24.54545 37.50000 300.45455 0.53187
24.54545 37.50000 305.45455 0.54080
24.54545 37.50000 310.45455 0.55624
24.54545 37.50000 315.45455 0.58653
24.54545 37.50000 320.45455 0.64451
24.54545 37.50000 325.45455 0.74983
24.54545 37.50000 330.45455 0.89596
24.54545 37.50000 335.45455 1.03506
24.54545 37.50000 340.45455 1.09852
24.54545 37.50000 345.45455 1.05083
24.54545 37.50000 350.45455 0.92491
24.54545 37.50000 355.45455 0.78490
24.54545 37.50000 0.45455 0.67276
24.54545 37.50000 5.45455 0.59780
24.54545 37.50000 10.45455 0.56109
24.54545 37.50000 15.45455 0.54387
32.72727 37.50000 282.27273 0.53500
32.72727 37.50000 287.27273 0.54305
32.72727 37.50000 292.27273 0.55288
32.72727 37.50000 297.27273 0.56332
32.72727 37.50000 302.27273 0.57458
32.72727 37.50000 307.27273 0.58959
32.72727 37.50000 312.27273 0.61365
32.72727 37.50000 317.27273 0.65263
32.72727 37.50000 322.27273 0.70681
32.72727 37.50000 327.27273 0.76235
32.72727 37.50000 332.27273 0.79756
32.72727 37.50000 337.27273 0.79237
32.72727 37.50000 342.27273 0.74429
32.72727 37.50000 347.27273 0.67788
32.72727 37.50000 352.27273 0.61605
32.72727 37.50000 357.27273 0.56949
32.72727 37.50000 2.27273 0.54243
32.72727 37.50000 7.27273 0.53129
40.90909 37.50000 274.09091 0.55057
40.90909 37.50000 279.09091 0.56593
40.90909 37.50000 284.09091 0.58298
40.90909 37.50000 289.09091 0.59986
40.90909 37.50000 294.09091 0.61479
40.90909 37.50000 299.09091 0.62756
40.90909 37.50000 304.09091 0.63923
40.90909 37.50000 309.09091 0.65145
40.90909 37.50000 314.09091 0.66468
40.90909 37.50000 319.09091 0.67583
40.90909 37.50000 324.09091 0.67775
40.90909 37.50000 329.09091 0.66391
40.90909 37.50000 334.09091 0.63479
40.90909 37.50000 339.09091 0.59818
40.90909 37.50000 344.09091 0.56857
40.90909 37.50000 349.09091 0.54387
40.90909 37.50000 354.09091 0.53507
40.90909 37.50000 359.09091 0.53942
49.09091 37.50000 265.90909 0.56706
49.09091 37.50000 270.90909 0.59143
49.09091 37.50000 275.90909 0.61865
49.09091 37.50000 280.90909 0.64638
49.09091 37.50000 285.90909 0.67175
49.09091 37.50000 290.90909 0.69298
49.09091 37.50000 295.90909 0.70849
49.09091 37.50000 300.90909 0.71574
49.09091 37.50000 305.90909 0.71197
49.09091 37.50000 310.90909 0.69706
49.09091 37.50000 315.90909 0.67383
49.09091 37.50000 320.90909 0.64546
49.09091 37.50000 325.90909 0.61441
49.09091 37.50000 330.90909 0.58348
49.09091 37.50000 335.90909 0.55592
49.09091 37.50000 340.90909 0.53420
49.09091 37.50000 345.90909 0.53519
49.09091 37.50000 350.90909 0.54784
57.27273 37.50000 257.72727 0.58070
57.27273 37.50000 262.72727 0.61427
57.27273 37.50000 267.72727 0.65317
57.27273 37.50000 272.72727 0.69479
57.27273 37.50000 277.72727 0.73654
57.27273 37.50000 282.72727 0.77757
57.27273 37.50000 287.72727 0.81488
57.27273 37.50000 292.72727 0.83913
57.27273 37.50000 297.72727 0.83653
57.27273 37.50000 302.72727 0.80302
57.27273 37.50000 307.72727 0.75084
57.27273 37.50000 312.72727 0.69641
57.27273 37.50000 317.72727 0.64799
57.27273 37.50000 322.72727 0.60685
57.27273 37.50000 327.72727 0.57296
57.27273 37.50000 332.72727 0.54663
57.27273 37.50000 337.72727 0.53564
57.27273 37.50000 342.72727 0.55432
65.45455 37.50000 249.54545 0.58742
65.45455 37.50000 254.54545 0.62817
65.45455 37.50000 259.54545 0.67765
65.45455 37.50000 264.54545 0.73371
65.45455 37.50000 269.54545 0.79585
65.45455 37.50000 274.54545 0.86769
65.45455 37.50000 279.54545 0.95093
65.45455 37.50000 284.54545 1.02643
65.45455 37.50000 289.54545 1.05316
65.45455 37.50000 294.54545 1.00615
65.45455 37.50000 299.54545 0.90870
65.45455 37.50000 304.54545 0.80632
65.45455 37.50000 309.54545 0.72375
65.45455 37.50000 314.54545 0.66100
65.45455 37.50000 319.54545 0.61206
65.45455 37.50000 324.54545 0.57407
65.45455 37.50000 329.54545 0.54606
65.45455 37.50000 334.54545 0.55632
73.63636 37.50000 241.36364 0.58485
73.63636 37.50000 246.36364 0.62896
73.63636 37.50000 251.36364 0.68481
73.63636 37.50000 256.36364 0.75159
73.63636 37.50000 261.36364 0.83178
73.63636 37.50000 266.36364 0.93780
73.63636 37.50000 271.36364 1.08486
73.63636 37.50000 276.36364 1.25243
73.63636 37.50000 281.36364 1.35832
73.63636 37.50000 286.36364 1.32249
73.63636 37.50000 291.36364 1.16429
73.63636 37.50000 296.36364 0.97952
73.63636 37.50000 301.36364 0.83589
73.63636 37.50000 306.36364 0.73827
73.63636 37.50000 311.36364 0.66827
73.63636 37.50000 316.36364 0.61457
73.63636 37.50000 321.36364 0.57385
73.63636 37.50000 326.36364 0.55249
81.81818 37.50000 233.18182 0.57382
81.81818 37.50000 238.18182 0.61623
81.81818 37.50000 243.18182 0.67234
81.81818 37.50000 248.18182 0.74247
81.81818 37.50000 253.18182 0.83068
81.81818 37.50000 258.18182 0.95568
81.81818 37.50000 263.18182 1.15047
81.81818 37.50000 268.18182 1.41296
81.81818 37.50000 273.18182 1.63792
81.81818 37.50000 278.18182 1.67064
81.81818 37.50000 283.18182 1.48088
81.81818 37.50000 288.18182 1.20306
81.81818 37.50000 293.18182 0.97487
81.81818 37.50000 298.18182 0.82831
81.81818 37.50000 303.18182 0.73308
81.81818 37.50000 308.18182 0.66273
81.81818 37.50000 313.18182 0.60849
81.81818 37.50000 318.18182 0.56820
93.67347 42.50000 221.32653 0.58821
93.67347 42.50000 226.32653 0.60803
93.67347 42.50000 231.32653 0.66830
93.67347 42.50000 236.32653 0.74765
93.67347 42.50000 241.32653 0.84804
93.67347 42.50000 246.32653 0.98024
93.67347 42.50000 251.32653 1.17535
93.67347 42.50000 256.32653 1.46113
93.67347 42.50000 261.32653 1.78247
93.67347 42.50000 266.32653 1.96949
93.67347 42.50000 271.32653 1.88748
93.67347 42.50000 276.32653 1.60159
93.67347 42.50000 281.32653 1.29326
93.67347 42.50000 286.32653 1.06658
93.67347 42.50000 291.32653 0.91477
93.67347 42.50000 296.32653 0.80229
93.67347 42.50000 301.32653 0.71204
93.67347 42.50000 306.32653 0.64089
101.02041 42.50000 213.97959 0.60802
101.02041 42.50000 218.97959 0.57517
101.02041 42.50000 223.97959 0.62141
101.02041 42.50000 228.97959 0.68468
101.02041 42.50000 233.97959 0.76633
101.02041 42.50000 238.97959 0.87045
101.02041 42.50000 243.97959 1.01236
101.02041 42.50000 248.97959 1.21513
101.02041 42.50000 253.97959 1.46656
101.02041 42.50000 258.97959 1.66825
101.02041 42.50000 263.97959 1.69427
101.02041 42.50000 268.97959 1.53190
101.02041 42.50000 273.97959 1.29602
101.02041 42.50000 278.97959 1.09361
101.02041 42.50000 283.97959 0.94692
101.02041 42.50000 288.97959 0.83491
101.02041 42.50000 293.97959 0.74255
101.02041 42.50000 298.97959 0.66666
108.36735 42.50000 211.63265 0.57564
108.36735 42.50000 216.63265 0.57972
108.36735 42.50000 221.63265 0.62566
108.36735 42.50000 226.63265 0.68690
108.36735 42.50000 231.63265 0.76435
108.36735 42.50000 236.63265 0.86198
108.36735 42.50000 241.63265 0.98880
108.36735 42.50000 246.63265 1.14465
108.36735 42.50000 251.63265 1.29088
108.36735 42.50000 256.63265 1.35673
108.36735 42.50000 261.63265 1.30671
108.36735 42.50000 266.63265 1.18171
108.36735 42.50000 271.63265 1.04710
108.36735 42.50000 276.63265 0.93277
108.36735 42.50000 281.63265 0.83630
108.36735 42.50000 286.63265 0.75158
108.36735 42.50000 291.63265 0.67877
115.71429 42.50000 204.28571 0.57891
115.71429 42.50000 209.28571 0.54893
115.71429 42.50000 214.28571 0.57928
115.71429 42.50000 219.28571 0.62170
115.71429 42.50000 224.28571 0.67620
115.71429 42.50000 229.28571 0.74279
115.71429 42.50000 234.28571 0.82220
115.71429 42.50000 239.28571 0.91306
115.71429 42.50000 244.28571 1.00196
115.71429 42.50000 249.28571 1.06013
115.71429 42.50000 254.28571 1.06407
115.71429 42.50000 259.28571 1.01915
115.71429 42.50000 264.28571 0.95061
115.71429 42.50000 269.28571 0.87760
115.71429 42.50000 274.28571 0.80574
115.71429 42.50000 279.28571 0.73673
115.71429 42.50000 284.28571 0.67376
123.06122 42.50000 191.93878 0.61003
123.06122 42.50000 196.93878 0.57502
123.06122 42.50000 201.93878 0.54924
123.06122 42.50000 206.93878 0.54867
123.06122 42.50000 211.93878 0.57699
123.06122 42.50000 216.93878 0.61384
123.06122 42.50000 221.93878 0.65841
123.06122 42.50000 226.93878 0.70921
123.06122 42.50000 231.93878 0.76389
123.06122 42.50000 236.93878 0.81690
123.06122 42.50000 241.93878 0.85774
123.06122 42.50000 246.93878 0.87561
123.06122 42.50000 251.93878 0.86766
123.06122 42.50000 256.93878 0.83979
123.06122 42.50000 261.93878 0.79952
123.06122 42.50000 266.93878 0.75228
123.06122 42.50000 271.93878 0.70201
123.06122 42.50000 276.93878 0.65328
130.40816 42.50000 184.59184 0.59131
130.40816 42.50000 189.59184 0.56551
130.40816 42.50000 194.59184 0.54704
130.40816 42.50000 199.59184 0.53630
130.40816 42.50000 204.59184 0.55576
130.40816 42.50000 209.59184 0.58288
130.40816 42.50000 214.59184 0.61370
130.40816 42.50000 219.59184 0.64581
130.40816 42.50000 224.59184 0.67721
130.40816 42.50000 229.59184 0.70615
130.40816 42.50000 234.59184 0.72979
130.40816 42.50000 239.59184 0.74436
130.40816 42.50000 244.59184 0.74708
130.40816 42.50000 249.59184 0.73766
130.40816 42.50000 254.59184 0.71766
130.40816 42.50000 259.59184 0.68947
130.40816 42.50000 264.59184 0.65654
130.40816 42.50000 269.59184 0.62267
137.75510 42.50000 177.24490 0.56934
137.75510 42.50000 182.24490 0.55360
137.75510 42.50000 187.24490 0.54482
137.75510 42.50000 192.24490 0.54467
137.75510 42.50000 197.24490 0.55954
137.75510 42.50000 202.24490 0.58879
137.75510 42.50000 207.24490 0.61787
137.75510 42.50000 212.24490 0.64082
137.75510 42.50000 217.24490 0.65452
137.75510 42.50000 222.24490 0.66042
137.75510 42.50000 227.24490 0.66234
137.75510 42.50000 232.24490 0.66269
137.75510 42.50000 237.24490 0.66118
137.75510 42.50000 242.24490 0.65603
137.75510 42.50000 247.24490 0.64576
137.75510 42.50000 252.24490 0.63016
137.75510 42.50000 257.24490 0.61052
137.75510 42.50000 262.24490 0.58933
145.10204 42.50000 174.89796 0.54235
145.10204 42.50000 179.89796 0.55241
145.10204 42.50000 184.89796 0.57148
145.10204 42.50000 189.89796 0.60164
145.10204 42.50000 194.89796 0.64033
145.10204 42.50000 199.89796 0.68411
145.10204 42.50000 204.89796 0.71491
145.10204 42.50000 209.89796 0.71792
145.10204 42.50000 214.89796 0.69614
145.10204 42.50000 219.89796 0.66383
145.10204 42.50000 224.89796 0.63481
145.10204 42.50000 229.89796 0.61467
145.10204 42.50000 234.89796 0.60187
145.10204 42.50000 239.89796 0.59229
145.10204 42.50000 244.89796 0.58257
145.10204 42.50000 249.89796 0.57127
145.10204 42.50000 254.89796 0.55944
152.44898 42.50000 167.55102 0.56343
152.44898 42.50000 172.55102 0.58048
152.44898 42.50000 177.55102 0.61339
152.44898 42.50000 182.55102 0.66956
152.44898 42.50000 187.55102 0.74935
152.44898 42.50000 192.55102 0.83934
152.44898 42.50000 197.55102 0.90813
152.44898 42.50000 202.55102 0.91286
152.44898 42.50000 207.55102 0.85159
152.44898 42.50000 212.55102 0.76237
152.44898 42.50000 217.55102 0.67732
152.44898 42.50000 222.55102 0.61655
152.44898 42.50000 227.55102 0.58058
152.44898 42.50000 232.55102 0.56137
152.44898 42.50000 237.55102 0.55060
152.44898 42.50000 242.55102 0.54280
152.44898 42.50000 247.55102 0.54766
159.79592 42.50000 160.20408 0.58264
159.79592 42.50000 165.20408 0.60648
159.79592 42.50000 170.20408 0.65306
159.79592 42.50000 175.20408 0.73855
159.79592 42.50000 180.20408 0.87503
159.79592 42.50000 185.20408 1.05107
159.79592 42.50000 190.20408 1.21607
159.79592 42.50000 195.20408 1.27962
159.79592 42.50000 200.20408 1.19579
159.79592 42.50000 205.20408 1.01342
159.79592 42.50000 210.20408 0.82171
159.79592 42.50000 215.20408 0.67993
159.79592 42.50000 220.20408 0.59772
159.79592 42.50000 225.20408 0.55757
159.79592 42.50000 230.20408 0.54809
159.79592 42.50000 235.20408 0.55100
159.79592 42.50000 240.20408 0.55848
167.14286 42.50000 152.85714 0.59396
167.14286 42.50000 157.85714 0.62200
167.14286 42.50000 162.85714 0.67623
167.14286 42.50000 167.85714 0.78116
167.14286 42.50000 172.85714 0.96620
167.14286 42.50000 177.85714 1.24116
167.14286 42.50000 182.85714 1.54825
167.14286 42.50000 187.85714 1.74419
167.14286 42.50000 192.85714 1.69239
167.14286 42.50000 197.85714 1.42443
167.14286 42.50000 202.85714 1.09525
167.14286 42.50000 207.85714 0.83153
167.14286 42.50000 212.85714 0.66551
167.14286 42.50000 217.85714 0.58780
167.14286 42.50000 222.85714 0.55981
167.14286 42.50000 227.85714 0.55651
167.14286 42.50000 232.85714 0.56378
174.48980 42.50000 140.51020 0.57460
174.48980 42.50000 145.51020 0.59358
174.48980 42.50000 150.51020 0.62201
174.48980 42.50000 155.51020 0.67466
174.48980 42.50000 160.51020 0.77854
174.48980 42.50000 165.51020 0.97419
174.48980 42.50000 170.51020 1.29839
174.48980 42.50000 175.51020 1.72598
174.48980 42.50000 180.51020 2.08994
174.48980 42.50000 185.51020 2.15930
174.48980 42.50000 190.51020 1.88144
174.48980 42.50000 195.51020 1.43570
174.48980 42.50000 200.51020 1.03751
174.48980 42.50000 205.51020 0.77412
174.48980 42.50000 210.51020 0.62984
174.48980 42.50000 215.51020 0.57391
174.48980 42.50000 220.51020 0.55847
174.48980 42.50000 225.51020 0.56226
181.83673 42.50000 133.16327 0.56405
181.83673 42.50000 138.16327 0.58192
181.83673 42.50000 143.16327 0.60735
181.83673 42.50000 148.16327 0.65116
181.83673 42.50000 153.16327 0.73595
181.83673 42.50000 158.16327 0.89953
181.83673 42.50000 163.16327 1.19614
181.83673 42.50000 168.16327 1.63291
181.83673 42.50000 173.16327 2.08078
181.83673 42.50000 178.16327 2.29791
181.83673 42.50000 183.16327 2.13119
181.83673 42.50000 188.16327 1.69097
181.83673 42.50000 193.16327 1.22483
181.83673 42.50000 198.16327 0.88581
181.83673 42.50000 203.16327 0.68636
181.83673 42.50000 208.16327 0.58914
181.83673 42.50000 213.16327 0.55811
181.83673 42.50000 218.16327 0.55500
189.18367 42.50000 130.81633 0.56315
189.18367 42.50000 135.81633 0.58362
189.18367 42.50000 140.81633 0.62046
189.18367 42.50000 145.81633 0.69176
189.18367 42.50000 150.81633 0.81833
189.18367 42.50000 155.81633 1.03512
189.18367 42.50000 160.81633 1.36360
189.18367 42.50000 165.81633 1.74833
189.18367 42.50000 170.81633 2.01839
189.18367 42.50000 175.81633 1.99910
