Index	Phase	X	Y	Euler1	Euler2	Euler3	MAD	BC	BS	Bands	Error	ReliabilityIndex	
86157	1	183.6	121.2	200.80	36.837	38.051	0.4484	102	0	8	0	0.0000	
86158	1	184.2	121.2	200.72	36.917	37.979	0.4435	107	0	8	0	0.0000	
86159	1	184.8	121.2	200.69	36.894	38.002	0.3895	108	0	8	0	0.0000	
86160	1	185.4	121.2	200.76	36.931	37.944	0.6099	110	0	8	0	0.0000	
86161	1	186	121.2	200.74	36.924	37.947	0.2785	113	0	8	0	0.0000	
86162	1	186.6	121.2	200.76	36.941	37.949	0.6080	121	0	8	0	0.0000	
86163	1	187.2	121.2	200.75	36.934	37.940	0.4353	105	0	8	0	0.0000	
86164	1	187.8	121.2	200.72	36.939	37.974	0.3368	111	0	8	0	0.0000	
86165	1	188.4	121.2	200.74	36.941	37.949	0.5021	97	0	8	0	0.0000	
86166	1	189	121.2	199.87	37.376	38.501	0.8570	62	0	8	0	0.0000	
86167	1	189.6	121.2	343.37	9.7968	42.856	0.5329	61	0	8	0	0.0000	
86168	0	190.2	121.2	0.0000	0.0000	0.0000	0.0000	58	0	0	3	1.0000	
86169	0	190.8	121.2	0.0000	0.0000	0.0000	0.0000	40	0	0	3	1.0000	
86170	1	191.4	121.2	200.55	37.182	38.223	0.5006	97	0	8	0	0.0000	
86171	1	192	121.2	200.78	36.833	38.093	0.6883	104	0	8	0	0.0000	
86172	1	192.6	121.2	200.62	36.713	38.302	0.5548	103	0	8	0	0.0000	
86173	1	193.2	121.2	200.48	37.022	38.349	0.3853	107	0	8	0	0.0000	
86174	1	193.8	121.2	200.54	37.198	38.245	0.5033	102	0	8	0	0.0000	
86175	0	194.4	121.2	0.0000	0.0000	0.0000	0.0000	63	0	0	3	1.0000	
86176	1	195	121.2	177.85	20.932	8.1561	0.7556	70	0	8	0	0.0000	
86177	1	195.6	121.2	178.44	20.797	7.3566	0.8364	96	0	8	0	0.0000	
86178	1	196.2	121.2	178.06	20.904	8.0467	0.7273	108	0	8	0	0.0000	
86179	1	196.8	121.2	178.62	21.167	7.2670	0.7500	104	0	8	0	0.0000	
86180	1	197.4	121.2	177.67	21.409	8.1971	0.4704	89	0	8	0	0.0000	
86181	1	198	121.2	178.55	21.404	7.2341	0.4268	89	0	8	0	0.0000	
86182	1	198.6	121.2	177.60	21.595	8.2331	0.4202	86	0	8	0	0.0000	
86183	1	199.2	121.2	177.07	21.452	8.9617	0.4062	93	0	8	0	0.0000	
86184	1	199.8	121.2	177.62	21.431	8.2209	0.5221	103	0	8	0	0.0000	
86185	1	200.4	121.2	178.32	20.968	7.8316	0.7126	94	0	8	0	0.0000	
86186	1	201	121.2	157.76	47.150	45.779	0.7399	97	0	8	0	0.0000	
86187	1	201.6	121.2	157.66	47.482	46.120	0.5600	110	0	8	0	0.0000	
86188	1	202.2	121.2	157.43	47.393	46.509	0.4439	101	0	8	0	0.0000	
86189	0	202.8	121.2	0.0000	0.0000	0.0000	0.0000	47	0	0	3	1.0000	
86190	1	203.4	121.2	5.1505	33.035	41.060	0.4241	85	0	8	0	0.0000	
86191	1	204	121.2	5.4539	32.930	40.409	0.5076	95	0	8	0	0.0000	
86192	1	204.6	121.2	5.1844	32.999	41.088	0.4376	102	0	8	0	0.0000	
86193	1	205.2	121.2	5.2779	32.888	40.445	0.7580	110	0	8	0	0.0000	
86194	1	205.8	121.2	5.8019	33.188	39.945	0.4349	100	0	8	0	0.0000	
86195	1	206.4	121.2	359.81	49.919	43.335	0.7661	81	0	8	0	0.0000	
86196	0	207	121.2	0.0000	0.0000	0.0000	0.0000	92	0	0	3	1.0000	
86197	1	207.6	121.2	0.0886	49.789	42.968	0.6260	94	0	8	0	0.0000	
86198	0	208.2	121.2	0.0000	0.0000	0.0000	0.0000	60	0	0	3	1.0000	
86199	0	208.8	121.2	0.0000	0.0000	0.0000	0.0000	46	0	0	3	1.0000	
86200	0	209.4	121.2	0.0000	0.0000	0.0000	0.0000	1	0	0	3	1.0000	
86201	0	210	121.2	0.0000	0.0000	0.0000	0.0000	16	0	0	3	1.0000	
86202	0	210.6	121.2	0.0000	0.0000	0.0000	0.0000	22	0	0	3	1.0000	
86203	1	211.2	121.2	225.61	39.960	47.300	0.8038	92	0	8	0	0.0000	
86204	1	211.8	121.2	225.56	39.919	47.337	0.5904	105	0	8	0	0.0000	
86205	1	212.4	121.2	224.54	39.829	48.073	0.4626	112	0	8	0	0.0000	
86206	1	213	121.2	224.67	39.886	48.087	0.7461	117	0	8	0	0.0000	
86207	1	213.6	121.2	224.71	39.551	47.967	0.6215	111	0	8	0	0.0000	
86208	1	214.2	121.2	225.40	39.528	47.473	0.7073	105	0	8	0	0.0000	
86209	1	214.8	121.2	225.24	39.169	47.534	0.5325	104	0	8	0	0.0000	
86210	1	215.4	121.2	225.32	39.229	47.435	0.2795	86	0	8	0	0.0000	
86211	1	216	121.2	225.14	39.162	47.582	0.3552	109	0	8	0	0.0000	
86212	1	216.6	121.2	225.11	39.230	47.589	0.4384	114	0	8	0	0.0000	
86213	1	217.2	121.2	225.49	39.227	47.188	0.3154	107	0	8	0	0.0000	
86214	1	217.8	121.2	225.06	39.159	47.690	0.4279	114	0	8	0	0.0000	
86215	1	218.4	121.2	225.15	39.239	47.561	0.2915	112	0	8	0	0.0000	
86216	0	219	121.2	0.0000	0.0000	0.0000	0.0000	84	0	0	3	1.0000	
86217	1	219.6	121.2	176.16	45.849	59.169	0.6218	107	0	8	0	0.0000	
86218	1	220.2	121.2	176.35	46.115	59.031	0.7176	121	0	8	0	0.0000	
86219	0	220.8	121.2	0.0000	0.0000	0.0000	0.0000	64	0	0	3	1.0000	
86220	1	221.4	121.2	0.8026	42.102	47.350	0.6411	90	0	8	0	0.0000	
86221	1	222	121.2	1.1044	42.187	47.115	0.5411	88	0	8	0	0.0000	
86222	1	222.6	121.2	0.6993	42.046	47.514	0.8243	95	0	8	0	0.0000	
86223	1	223.2	121.2	0.7229	42.066	48.142	0.8916	99	0	8	0	0.0000	
86224	0	223.8	121.2	0.0000	0.0000	0.0000	0.0000	98	0	0	3	1.0000	
86225	0	224.4	121.2	0.0000	0.0000	0.0000	0.0000	58	0	0	3	1.0000	
86226	1	225	121.2	353.81	48.470	59.984	0.3475	111	0	8	0	0.0000	
86227	0	225.6	121.2	0.0000	0.0000	0.0000	0.0000	89	0	0	3	1.0000	
86228	0	226.2	121.2	0.0000	0.0000	0.0000	0.0000	48	0	0	3	1.0000	
86229	1	226.8	121.2	351.44	29.785	54.386	0.6547	90	0	8	0	0.0000	
86230	1	227.4	121.2	351.54	29.535	54.381	0.4136	105	0	8	0	0.0000	
86231	1	228	121.2	351.48	29.551	54.257	0.4178	95	0	8	0	0.0000	
86232	1	228.6	121.2	351.88	29.450	54.381	0.4199	86	0	8	0	0.0000	
86233	1	229.2	121.2	351.56	29.430	54.120	0.4554	78	0	8	0	0.0000	
86234	0	229.8	121.2	0.0000	0.0000	0.0000	0.0000	65	0	0	3	1.0000	
86235	1	230.4	121.2	352.23	17.843	49.365	0.8057	94	0	8	0	0.0000	
86236	1	231	121.2	352.70	18.139	49.201	0.6019	94	0	8	0	0.0000	
86237	1	231.6	121.2	352.92	17.791	48.818	0.6224	99	0	8	0	0.0000	
86238	1	232.2	121.2	353.47	17.698	48.129	0.8923	88	0	8	0	0.0000	
86239	1	232.8	121.2	352.31	17.031	49.559	0.5657	72	0	8	0	0.0000	
86240	0	233.4	121.2	0.0000	0.0000	0.0000	0.0000	30	0	0	3	1.0000	
86241	0	234	121.2	0.0000	0.0000	0.0000	0.0000	11	0	0	3	1.0000	
86242	0	234.6	121.2	0.0000	0.0000	0.0000	0.0000	18	0	0	3	1.0000	
86243	0	235.2	121.2	0.0000	0.0000	0.0000	0.0000	7	0	0	3	1.0000	
86244	1	235.8	121.2	340.97	21.006	28.558	0.5771	84	0	8	0	0.0000	
86245	1	236.4	121.2	341.19	20.938	28.478	0.3991	107	0	8	0	0.0000	
86246	1	237	121.2	341.24	20.961	28.530	0.5603	104	0	8	0	0.0000	
86247	1	237.6	121.2	341.29	21.053	28.970	0.8234	91	0	8	0	0.0000	
86248	1	238.2	121.2	340.95	20.880	29.593	0.5837	85	0	8	0	0.0000	
86249	0	238.8	121.2	0.0000	0.0000	0.0000	0.0000	67	0	0	3	1.0000	
86250	0	239.4	121.2	0.0000	0.0000	0.0000	0.0000	53	0	0	3	1.0000	
86251	0	240	121.2	0.0000	0.0000	0.0000	0.0000	53	0	0	3	1.0000	
86252	0	240.6	121.2	0.0000	0.0000	0.0000	0.0000	27	0	0	3	1.0000	
86253	0	241.2	121.2	0.0000	0.0000	0.0000	0.0000	0	0	0	3	1.0000	
86254	0	241.8	121.2	0.0000	0.0000	0.0000	0.0000	6	0	0	3	1.0000	
86255	1	242.4	121.2	216.97	33.935	24.249	0.5160	88	0	8	0	0.0000	
86256	1	243	121.2	216.61	33.846	24.643	0.4470	95	0	8	0	0.0000	
86257	1	243.6	121.2	215.84	33.759	24.894	0.6641	103	0	8	0	0.0000	
86258	1	244.2	121.2	216.71	33.651	24.679	0.4024	104	0	8	0	0.0000	
86259	1	244.8	121.2	216.73	33.590	24.794	0.5590	94	0	8	0	0.0000	
86260	1	245.4	121.2	216.84	33.675	24.476	0.7165	89	0	8	0	0.0000	
86261	1	246	121.2	124.96	35.615	68.860	0.5953	110	0	8	0	0.0000	
86262	1	246.6	121.2	124.83	35.642	68.945	0.5867	104	0	8	0	0.0000	
86263	1	247.2	121.2	125.07	35.606	68.808	0.6944	109	0	8	0	0.0000	
86264	1	247.8	121.2	215.98	34.336	25.851	0.5733	102	0	8	0	0.0000	
86265	1	248.4	121.2	214.50	34.369	26.924	0.9144	65	0	8	0	0.0000	
86266	1	249	121.2	179.15	53.251	45.825	0.7051	76	0	8	0	0.0000	
86267	1	249.6	121.2	179.30	53.434	45.681	0.5924	77	0	8	0	0.0000	
86268	1	250.2	121.2	179.31	53.499	45.633	0.4792	87	0	8	0	0.0000	
86269	1	250.8	121.2	179.22	53.659	45.631	0.4176	78	0	8	0	0.0000	
86270	1	251.4	121.2	179.37	53.496	45.580	0.4816	83	0	8	0	0.0000	
86271	1	252	121.2	179.17	53.778	45.603	0.3787	85	0	8	0	0.0000	
86272	1	252.6	121.2	179.09	53.902	45.630	0.3397	86	0	8	0	0.0000	
86273	1	253.2	121.2	179.15	53.801	45.715	0.4111	85	0	8	0	0.0000	
86274	1	253.8	121.2	179.16	53.904	45.732	0.4152	88	0	8	0	0.0000	
86275	0	254.4	121.2	0.0000	0.0000	0.0000	0.0000	56	0	0	3	1.0000	
86276	1	0	121.8	334.88	28.314	55.679	0.2790	105	0	8	0	0.0000	
86277	1	0.6	121.8	334.84	28.463	55.739	0.3700	101	0	8	0	0.0000	
86278	1	1.2	121.8	335.28	28.282	55.271	0.4575	107	0	8	0	0.0000	
86279	1	1.8	121.8	335.24	28.193	55.474	0.5802	114	0	8	0	0.0000	
86280	1	2.4	121.8	335.17	28.191	55.551	0.7600	110	0	8	0	0.0000	
86281	1	3	121.8	335.02	28.287	55.797	0.6243	111	0	8	0	0.0000	
86282	1	3.6	121.8	335.36	27.978	55.239	0.5863	113	0	8	0	0.0000	
86283	1	4.2	121.8	335.38	28.061	55.257	0.4715	116	0	8	0	0.0000	
86284	1	4.8	121.8	335.30	28.147	55.401	0.5318	114	0	8	0	0.0000	
86285	1	5.4	121.8	335.40	28.103	55.244	0.4712	112	0	8	0	0.0000	
86286	1	6	121.8	335.35	28.134	55.403	0.5685	109	0	8	0	0.0000	
86287	1	6.6	121.8	336.24	27.910	54.866	0.6504	96	0	8	0	0.0000	
86288	1	7.2	121.8	338.23	27.522	52.872	0.5660	106	0	8	0	0.0000	
86289	1	7.8	121.8	338.70	27.725	52.332	0.5971	113	0	8	0	0.0000	
86290	1	8.4	121.8	337.52	28.108	53.080	0.7095	115	0	8	0	0.0000	
86291	1	9	121.8	337.59	28.079	53.135	0.6192	111	0	8	0	0.0000	
86292	1	9.6	121.8	337.51	27.998	53.328	0.5755	120	0	8	0	0.0000	
86293	1	10.2	121.8	336.58	27.629	54.170	0.5779	98	0	8	0	0.0000	
86294	2	10.8	121.8	61.251	36.088	60.380	0.8616	61	0	8	0	0.0000	
86295	2	11.4	121.8	60.870	36.774	60.706	0.9137	84	0	8	0	0.0000	
86296	0	12	121.8	0.0000	0.0000	0.0000	0.0000	52	0	0	3	1.0000	
86297	1	12.6	121.8	338.21	28.396	52.647	0.7579	82	0	8	0	0.0000	
86298	0	13.2	121.8	0.0000	0.0000	0.0000	0.0000	27	0	0	3	1.0000	
86299	1	13.8	121.8	184.18	20.716	45.986	0.6530	39	0	8	0	0.0000	
86300	1	14.4	121.8	184.79	21.040	45.167	0.4768	97	0	8	0	0.0000	
86301	1	15	121.8	184.94	20.407	45.034	0.7078	92	0	8	0	0.0000	
86302	1	15.6	121.8	185.61	20.453	44.528	0.7261	108	0	8	0	0.0000	
86303	1	16.2	121.8	183.91	20.759	45.977	0.6485	85	0	8	0	0.0000	
86304	0	16.8	121.8	0.0000	0.0000	0.0000	0.0000	46	0	0	3	1.0000	
86305	1	17.4	121.8	291.72	28.188	79.716	0.7595	90	0	8	0	0.0000	
86306	1	18	121.8	291.95	28.743	80.316	0.7510	105	0	8	0	0.0000	
86307	1	18.6	121.8	291.66	28.642	80.398	0.7614	108	0	8	0	0.0000	
86308	1	19.2	121.8	291.67	28.599	80.394	0.5782	109	0	8	0	0.0000	
86309	1	19.8	121.8	291.74	28.628	80.367	0.5783	103	0	8	0	0.0000	
86310	1	20.4	121.8	291.81	27.990	80.190	0.5750	105	0	8	0	0.0000	
86311	1	21	121.8	291.87	28.427	80.402	0.8521	61	0	8	0	0.0000	
86312	0	21.6	121.8	0.0000	0.0000	0.0000	0.0000	68	0	0	3	1.0000	
86313	1	22.2	121.8	291.89	27.771	80.376	0.6909	60	0	8	0	0.0000	
86314	0	22.8	121.8	0.0000	0.0000	0.0000	0.0000	39	0	0	3	1.0000	
86315	0	23.4	121.8	0.0000	0.0000	0.0000	0.0000	52	0	0	3	1.0000	
86316	1	24	121.8	27.593	41.586	46.716	0.8368	92	0	8	0	0.0000	
86317	1	24.6	121.8	27.930	41.957	46.377	0.9296	73	0	8	0	0.0000	
86318	1	25.2	121.8	27.711	41.640	46.519	0.9205	64	0	8	0	0.0000	
86319	1	25.8	121.8	27.626	41.698	46.302	0.7294	94	0	8	0	0.0000	
86320	1	26.4	121.8	27.773	41.808	46.183	0.7465	105	0	8	0	0.0000	
86321	1	27	121.8	27.720	41.794	46.208	0.7309	108	0	8	0	0.0000	
86322	1	27.6	121.8	27.704	41.854	46.282	0.6733	108	0	8	0	0.0000	
86323	0	28.2	121.8	0.0000	0.0000	0.0000	0.0000	110	0	0	3	1.0000	
86324	0	28.8	121.8	0.0000	0.0000	0.0000	0.0000	117	0	0	3	1.0000	
86325	1	29.4	121.8	176.45	21.077	32.668	0.3976	103	0	8	0	0.0000	
86326	1	30	121.8	176.55	21.103	32.564	0.5565	102	0	8	0	0.0000	
86327	1	30.6	121.8	176.23	21.368	32.895	0.4583	105	0	8	0	0.0000	
86328	1	31.2	121.8	176.81	21.445	32.473	0.6103	109	0	8	0	0.0000	
86329	1	31.8	121.8	176.42	21.255	32.742	0.4197	113	0	8	0	0.0000	
86330	1	32.4	121.8	175.77	21.505	33.513	0.5939	109	0	8	0	0.0000	
86331	1	33	121.8	176.20	21.435	32.863	0.4842	98	0	8	0	0.0000	
86332	1	33.6	121.8	239.74	50.919	51.549	0.6001	100	0	8	0	0.0000	
86333	1	34.2	121.8	239.84	50.632	51.535	0.6724	105	0	8	0	0.0000	
86334	1	34.8	121.8	239.83	50.776	51.318	0.6197	104	0	8	0	0.0000	
86335	1	35.4	121.8	239.81	51.046	51.190	0.3925	108	0	8	0	0.0000	
86336	1	36	121.8	289.91	41.565	65.969	0.4783	95	0	8	0	0.0000	
86337	1	36.6	121.8	289.82	41.416	65.713	0.6006	103	0	8	0	0.0000	
86338	1	37.2	121.8	289.38	41.415	66.123	0.5007	112	0	8	0	0.0000	
86339	1	37.8	121.8	289.49	41.216	65.922	0.7266	111	0	8	0	0.0000	
86340	1	38.4	121.8	289.00	40.958	66.111	0.6541	106	0	8	0	0.0000	
86341	1	39	121.8	289.34	41.434	66.210	0.5982	105	0	8	0	0.0000	
86342	0	39.6	121.8	0.0000	0.0000	0.0000	0.0000	67	0	0	3	1.0000	
86343	0	40.2	121.8	0.0000	0.0000	0.0000	0.0000	44	0	0	3	1.0000	
86344	1	40.8	121.8	199.04	18.038	84.361	0.6554	91	0	8	0	0.0000	
86345	1	41.4	121.8	198.82	17.969	83.918	0.9451	95	0	8	0	0.0000	
86346	1	42	121.8	197.67	18.030	85.122	0.6272	102	0	8	0	0.0000	
86347	0	42.6	121.8	0.0000	0.0000	0.0000	0.0000	91	0	0	3	1.0000	
86348	1	43.2	121.8	198.96	17.784	83.645	0.7752	105	0	8	0	0.0000	
86349	1	43.8	121.8	198.98	17.584	83.648	0.8922	104	0	8	0	0.0000	
86350	1	44.4	121.8	198.96	17.690	84.057	0.5030	100	0	8	0	0.0000	
86351	1	45	121.8	198.05	17.763	84.751	0.8451	92	0	8	0	0.0000	
86352	1	45.6	121.8	197.45	17.686	85.538	0.5513	97	0	8	0	0.0000	
86353	1	46.2	121.8	197.52	17.773	85.677	0.6785	94	0	8	0	0.0000	
86354	0	46.8	121.8	0.0000	0.0000	0.0000	0.0000	110	0	0	3	1.0000	
86355	1	47.4	121.8	198.29	17.739	84.728	0.7849	97	0	8	0	0.0000	
86356	1	48	121.8	197.89	17.210	84.887	0.5709	104	0	8	0	0.0000	
86357	1	48.6	121.8	198.47	17.091	84.697	0.4480	109	0	8	0	0.0000	
86358	1	49.2	121.8	198.18	17.053	84.954	0.5060	106	0	8	0	0.0000	
86359	1	49.8	121.8	197.42	17.071	85.480	0.4074	104	0	8	0	0.0000	
86360	1	50.4	121.8	197.54	16.901	85.460	0.6656	99	0	8	0	0.0000	
86361	1	51	121.8	196.71	16.943	86.100	0.9346	103	0	8	0	0.0000	
86362	1	51.6	121.8	148.81	29.256	30.578	0.7520	53	0	8	0	0.0000	
86363	1	52.2	121.8	148.31	29.139	30.966	0.6307	68	0	8	0	0.0000	
86364	0	52.8	121.8	0.0000	0.0000	0.0000	0.0000	33	0	0	3	1.0000	
86365	0	53.4	121.8	0.0000	0.0000	0.0000	0.0000	36	0	0	3	1.0000	
86366	1	54	121.8	147.41	6.3212	70.897	0.5461	81	0	8	0	0.0000	
86367	1	54.6	121.8	144.53	6.1575	73.831	0.6766	92	0	8	0	0.0000	
86368	1	55.2	121.8	143.44	6.0556	75.269	0.6334	101	0	8	0	0.0000	
86369	0	55.8	121.8	0.0000	0.0000	0.0000	0.0000	93	0	0	3	1.0000	
86370	1	56.4	121.8	140.22	6.1961	78.363	0.6942	98	0	8	0	0.0000	
86371	0	57	121.8	0.0000	0.0000	0.0000	0.0000	90	0	0	3	1.0000	
86372	1	57.6	121.8	336.82	30.371	40.691	0.6421	126	0	8	0	0.0000	
86373	1	58.2	121.8	336.44	30.641	41.259	0.7011	123	0	8	0	0.0000	
86374	1	58.8	121.8	336.88	30.416	40.674	0.5978	128	0	8	0	0.0000	
86375	1	59.4	121.8	336.89	30.376	40.685	0.6551	113	0	8	0	0.0000	
86376	1	60	121.8	336.68	30.315	40.965	0.4653	119	0	8	0	0.0000	
86377	1	60.6	121.8	337.53	30.350	40.115	0.6178	123	0	8	0	0.0000	
86378	1	61.2	121.8	337.19	30.471	40.387	0.6446	124	0	8	0	0.0000	
86379	1	61.8	121.8	336.89	30.411	40.695	0.6280	116	0	8	0	0.0000	
86380	0	62.4	121.8	0.0000	0.0000	0.0000	0.0000	59	0	0	3	1.0000	
86381	0	63	121.8	0.0000	0.0000	0.0000	0.0000	27	0	0	3	1.0000	
86382	1	63.6	121.8	203.53	38.089	48.693	0.7822	92	0	8	0	0.0000	
86383	1	64.2	121.8	204.02	37.825	48.150	0.4778	94	0	8	0	0.0000	
86384	1	64.8	121.8	204.02	37.872	48.203	0.5553	97	0	8	0	0.0000	
86385	1	65.4	121.8	204.07	38.167	48.084	0.4400	99	0	8	0	0.0000	
86386	1	66	121.8	204.26	38.140	47.779	0.4163	97	0	8	0	0.0000	
86387	1	66.6	121.8	204.11	38.116	48.066	0.3999	98	0	8	0	0.0000	
86388	1	67.2	121.8	204.32	38.116	47.723	0.4583	101	0	8	0	0.0000	
86389	1	67.8	121.8	204.12	38.261	48.124	0.4417	106	0	8	0	0.0000	
86390	1	68.4	121.8	203.99	38.106	48.442	0.7082	98	0	8	0	0.0000	
86391	1	69	121.8	204.07	37.884	48.160	0.4056	101	0	8	0	0.0000	
86392	1	69.6	121.8	204.08	38.084	48.325	0.5083	98	0	8	0	0.0000	
86393	1	70.2	121.8	204.03	38.175	48.160	0.4466	95	0	8	0	0.0000	
86394	1	70.8	121.8	204.11	38.086	48.297	0.4544	99	0	8	0	0.0000	
86395	1	71.4	121.8	204.91	38.176	47.796	0.6294	97	0	8	0	0.0000	
86396	1	72	121.8	204.30	38.144	48.113	0.6034	106	0	8	0	0.0000	
86397	1	72.6	121.8	203.90	37.893	48.597	0.3665	91	0	8	0	0.0000	
86398	1	73.2	121.8	203.27	38.513	49.303	0.5868	86	0	8	0	0.0000	
86399	1	73.8	121.8	203.01	38.456	49.828	0.4190	80	0	8	0	0.0000	
86400	1	74.4	121.8	202.41	38.587	50.670	0.6557	70	0	8	0	0.0000	
86401	0	75	121.8	0.0000	0.0000	0.0000	0.0000	61	0	0	3	1.0000	
86402	0	75.6	121.8	0.0000	0.0000	0.0000	0.0000	26	0	0	3	1.0000	
86403	0	76.2	121.8	0.0000	0.0000	0.0000	0.0000	13	0	0	3	1.0000	
86404	0	76.8	121.8	0.0000	0.0000	0.0000	0.0000	11	0	0	3	1.0000	
86405	0	77.4	121.8	0.0000	0.0000	0.0000	0.0000	10	0	0	3	1.0000	
86406	0	78	121.8	0.0000	0.0000	0.0000	0.0000	23	0	0	3	1.0000	
86407	1	78.6	121.8	330.04	22.582	22.632	0.9176	53	0	8	0	0.0000	
86408	1	79.2	121.8	330.77	21.927	21.352	0.8917	75	0	8	0	0.0000	
86409	1	79.8	121.8	329.33	22.584	24.420	0.9213	97	0	8	0	0.0000	
86410	1	80.4	121.8	330.19	22.517	22.808	0.5771	104	0	8	0	0.0000	
86411	1	81	121.8	330.28	22.441	22.862	0.7955	113	0	8	0	0.0000	
86412	1	81.6	121.8	330.04	22.549	22.860	0.7414	108	0	8	0	0.0000	
86413	1	82.2	121.8	329.79	22.712	23.694	0.8089	114	0	8	0	0.0000	
86414	1	82.8	121.8	330.17	22.516	22.958	0.7218	103	0	8	0	0.0000	
86415	1	83.4	121.8	329.70	22.584	23.771	0.9347	118	0	8	0	0.0000	
86416	1	84	121.8	330.56	22.496	22.647	0.6123	110	0	8	0	0.0000	
86417	1	84.6	121.8	331.46	22.666	21.621	0.6612	83	0	8	0	0.0000	
86418	1	85.2	121.8	205.37	40.715	43.019	0.7263	89	0	8	0	0.0000	
86419	1	85.8	121.8	205.09	40.617	43.059	0.6950	87	0	8	0	0.0000	
86420	1	86.4	121.8	204.40	40.302	43.723	0.9369	89	0	8	0	0.0000	
86421	1	87	121.8	204.88	40.313	43.340	0.6182	95	0	8	0	0.0000	
86422	1	87.6	121.8	204.69	40.224	43.462	0.3709	102	0	8	0	0.0000	
86423	1	88.2	121.8	204.88	40.059	43.398	0.4146	95	0	8	0	0.0000	
86424	0	88.8	121.8	0.0000	0.0000	0.0000	0.0000	47	0	0	3	1.0000	
86425	1	89.4	121.8	347.12	50.900	49.058	0.6265	77	0	8	0	0.0000	
86426	1	90	121.8	347.64	50.846	49.011	0.7557	108	0	8	0	0.0000	
86427	1	90.6	121.8	347.27	50.905	49.020	0.7277	112	0	8	0	0.0000	
86428	1	91.2	121.8	347.67	50.895	48.935	0.7505	114	0	8	0	0.0000	
86429	1	91.8	121.8	347.23	50.734	49.017	0.6813	116	0	8	0	0.0000	
86430	1	92.4	121.8	347.14	50.600	49.117	0.7683	104	0	8	0	0.0000	
86431	0	93	121.8	0.0000	0.0000	0.0000	0.0000	67	0	0	3	1.0000	
86432	0	93.6	121.8	0.0000	0.0000	0.0000	0.0000	108	0	0	3	1.0000	
86433	0	94.2	121.8	0.0000	0.0000	0.0000	0.0000	102	0	0	3	1.0000	
86434	1	94.8	121.8	336.60	52.830	45.309	0.4406	115	0	8	0	0.0000	
86435	0	95.4	121.8	0.0000	0.0000	0.0000	0.0000	78	0	0	3	1.0000	
86436	1	96	121.8	330.89	41.738	46.329	0.4481	103	0	8	0	0.0000	
86437	0	96.6	121.8	0.0000	0.0000	0.0000	0.0000	52	0	0	3	1.0000	
86438	1	97.2	121.8	347.53	50.605	48.988	0.4819	93	0	8	0	0.0000	
86439	1	97.8	121.8	347.58	50.647	48.956	0.9727	114	0	8	0	0.0000	
86440	1	98.4	121.8	347.90	50.795	48.821	0.5953	112	0	8	0	0.0000	
86441	1	99	121.8	348.08	50.285	48.726	0.8652	114	0	8	0	0.0000	
86442	1	99.6	121.8	347.92	50.653	48.710	0.9631	111	0	8	0	0.0000	
86443	1	100.2	121.8	347.92	50.840	48.755	0.7308	112	0	8	0	0.0000	
86444	1	100.8	121.8	348.09	50.932	48.680	0.5720	105	0	8	0	0.0000	
86445	1	101.4	121.8	348.78	50.618	48.262	0.6794	109	0	8	0	0.0000	
86446	1	102	121.8	349.18	50.784	47.197	0.5514	102	0	8	0	0.0000	
86447	1	102.6	121.8	349.49	51.358	46.620	0.7102	110	0	8	0	0.0000	
86448	1	103.2	121.8	349.42	50.964	45.646	0.7542	106	0	8	0	0.0000	
86449	1	103.8	121.8	349.73	51.231	45.386	0.8151	106	0	8	0	0.0000	
86450	0	104.4	121.8	0.0000	0.0000	0.0000	0.0000	106	0	0	3	1.0000	
86451	0	105	121.8	0.0000	0.0000	0.0000	0.0000	79	0	0	3	1.0000	
86452	0	105.6	121.8	0.0000	0.0000	0.0000	0.0000	82	0	0	3	1.0000	
86453	1	106.2	121.8	351.51	39.969	43.568	0.8582	96	0	8	0	0.0000	
86454	1	106.8	121.8	350.87	39.979	44.272	0.6222	95	0	8	0	0.0000	
86455	1	107.4	121.8	350.92	39.982	44.316	0.5887	100	0	8	0	0.0000	
86456	1	108	121.8	351.77	40.190	43.623	0.7617	93	0	8	0	0.0000	
86457	1	108.6	121.8	351.11	40.288	44.444	0.8870	94	0	8	0	0.0000	
86458	1	109.2	121.8	351.11	40.151	44.210	0.5980	92	0	8	0	0.0000	
86459	1	109.8	121.8	351.04	40.226	43.980	0.6381	95	0	8	0	0.0000	
86460	1	110.4	121.8	350.82	39.964	43.881	0.6601	100	0	8	0	0.0000	
86461	1	111	121.8	351.38	38.725	44.794	0.7283	69	0	8	0	0.0000	
86462	1	111.6	121.8	351.33	38.493	45.714	0.7754	92	0	8	0	0.0000	
86463	1	112.2	121.8	350.95	38.450	45.717	0.5123	93	0	8	0	0.0000	
86464	0	112.8	121.8	0.0000	0.0000	0.0000	0.0000	87	0	0	3	1.0000	
86465	1	113.4	121.8	351.21	38.439	45.755	0.5415	91	0	8	0	0.0000	
86466	0	114	121.8	0.0000	0.0000	0.0000	0.0000	93	0	0	3	1.0000	
86467	1	114.6	121.8	351.23	38.391	45.590	0.5726	95	0	8	0	0.0000	
86468	0	115.2	121.8	0.0000	0.0000	0.0000	0.0000	97	0	0	3	1.0000	
86469	1	115.8	121.8	351.48	38.213	45.478	0.6604	101	0	8	0	0.0000	
86470	1	116.4	121.8	351.37	38.443	45.731	0.5485	98	0	8	0	0.0000	
